asdf_id,viirs_ntl_annual_v20_avg_masked.2019.sum,viirs_ntl_annual_v20_avg_masked.2014.sum,viirs_ntl_annual_v20_avg_masked.2012.sum,viirs_ntl_annual_v20_avg_masked.2016.sum,viirs_ntl_annual_v20_avg_masked.2015.sum,viirs_ntl_annual_v20_avg_masked.2013.sum,viirs_ntl_annual_v20_avg_masked.2017.sum,viirs_ntl_annual_v20_avg_masked.2020.sum,viirs_ntl_annual_v20_avg_masked.2018.sum,Level,gqid,id,shapeGroup,shapeID,shapeName,shapeType
226,472.4279719,299.8439890742302,240.72559368610382,189.7698713541031,258.747841835022,352.2381153702736,335.506603599,472.05483543872833,397.621986628,ADM3,226,226,BOL,BOL-ADM3-33444609B93580112,Guayaramerín,ADM3
227,5.50765228271,3.361013650894165,0.0,0.0,0.0,0.0,5.7655005455,5.634234428405762,8.78118038177,ADM3,227,227,BOL,BOL-ADM3-33444609B33507653,Villa Nueva,ADM3
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM3,228,228,BOL,BOL-ADM3-33444609B15181859,Santos Mercado,ADM3
229,24.2713623047,15.791309356689453,61.55467224121094,6.157341003417969,25.769786834716797,47.270729064941406,8.88516998291,8.48183822631836,24.2795639038,ADM3,229,229,BOL,BOL-ADM3-33444609B91423379,Nueva Esperanza,ADM3
230,162.246582031,134.7401123046875,97.7359619140625,137.6725616455078,121.21577453613281,124.82594299316406,169.304641724,182.20286560058594,161.60597229,ADM3,230,230,BOL,BOL-ADM3-33444609B41664570,Santiago de Huata,ADM3
231,103.74584198,21.972328186035156,13.849483489990234,49.568756103515625,28.546361923217773,21.59686851501465,66.38697052,113.94088745117188,92.1321411133,ADM3,231,231,BOL,BOL-ADM3-33444609B7909722,Puerto Pérez,ADM3
232,23.5574798584,9.322944641113281,7.978558540344238,10.027566909790039,11.291703224182129,13.393609046936035,18.8877983093,29.055164337158203,20.6536197662,ADM3,232,232,BOL,BOL-ADM3-33444609B27408509,Chuquihuta Ayllu Jucumani,ADM3
233,16.2971305847,7.891216278076172,8.352433204650879,10.550798416137695,7.733123779296875,9.506400108337402,19.5961055756,23.283935546875,21.534614563,ADM3,233,233,BOL,BOL-ADM3-33444609B21368266,Bolpebra,ADM3
234,25.6342940331,12.384532451629639,8.46510910987854,21.87083911895752,17.024242401123047,12.058560609817505,22.7833309174,20.27702283859253,30.5770378113,ADM3,234,234,BOL,BOL-ADM3-33444609B21491486,Filadelfia,ADM3
235,10.083896637,3.6538734436035156,4.283973217010498,5.871190071105957,2.683000087738037,7.27497673034668,16.5313339233,10.090858459472656,15.9681138992,ADM3,235,235,BOL,BOL-ADM3-33444609B19655093,Alto Beni,ADM3
236,273.725708008,148.66253662109375,114.10187530517578,255.1870880126953,152.36663818359375,112.66569519042969,280.838409424,228.29119873046875,281.199981689,ADM3,236,236,BOL,BOL-ADM3-33444609B96037932,Caranavi,ADM3
237,150.0652771,105.89276885986328,84.28466796875,142.22006225585938,120.20529174804688,95.82962036132812,155.941940308,155.75950622558594,145.426055908,ADM3,237,237,BOL,BOL-ADM3-33444609B8469227,Huarina,ADM3
238,61.4511680603,21.98628044128418,17.44373321533203,29.005388259887695,23.683673858642578,18.2394962310791,54.9987030029,59.46781921386719,59.1037521362,ADM3,238,238,BOL,BOL-ADM3-33444609B76614989,Bolivar,ADM3
239,153.538574219,58.81283950805664,15.418542861938477,113.02886199951172,101.85479736328125,20.95827865600586,129.347854614,165.42478942871094,137.98614502,ADM3,239,239,BOL,BOL-ADM3-33444609B43692068,Chua Cocani,ADM3
240,10.670085907,7.184233665466309,9.42203140258789,15.125884056091309,7.177459716796875,12.133556365966797,20.3113632202,13.002134323120117,19.4384899139,ADM3,240,240,BOL,BOL-ADM3-33444609B78666461,Humanata,ADM3
241,349.072875977,197.34185791015625,83.55128479003906,135.54881286621094,180.1234588623047,144.08602905273438,182.042572021,668.7138671875,219.405441284,ADM3,241,241,BOL,BOL-ADM3-33444609B92881157,Villa Vaca Guzmán,ADM3
242,524.500305176,247.74728393554688,114.26925659179688,430.2409973144531,359.1322021484375,198.0626220703125,535.11126709,530.7377319335938,514.586120605,ADM3,242,242,BOL,BOL-ADM3-33444609B42689736,Batallas,ADM3
243,104.021011353,60.386287689208984,50.34709930419922,86.09966278076172,63.43157196044922,55.188453674316406,106.185699463,104.6248779296875,102.092658997,ADM3,243,243,BOL,BOL-ADM3-33444609B75760336,Padilla,ADM3
244,29.7275161743,20.572124481201172,21.630083084106445,24.39181900024414,28.903528213500977,22.1395206451416,27.3353385925,20.952112197875977,26.5314865112,ADM3,244,244,BOL,BOL-ADM3-33444609B69980236,Mojocoya,ADM3
245,8.55577373505,4.251592636108398,5.250601291656494,1.5177116394042969,3.852330207824707,5.761476039886475,0.0,10.744900703430176,9.98426151276,ADM3,245,245,BOL,BOL-ADM3-33444609B51772236,Pucará,ADM3
246,80.8516159058,49.404747009277344,41.933528900146484,61.307472229003906,59.313777923583984,43.76252746582031,71.5195236206,96.65644836425781,74.1222915649,ADM3,246,246,BOL,BOL-ADM3-33444609B69127220,Villa Serrano,ADM3
247,280.379455566,523.584228515625,477.44696044921875,383.4276428222656,425.95733642578125,664.32177734375,346.960083008,357.4372253417969,802.958740234,ADM3,247,247,BOL,BOL-ADM3-33444609B12353677,Macharetí,ADM3
248,215.914093018,95.40464782714844,79.07252502441406,128.2465362548828,92.79554748535156,95.22837829589844,161.016296387,202.45297241210938,179.855728149,ADM3,248,248,BOL,BOL-ADM3-33444609B47604355,Boyuibe,ADM3
249,63.3118247986,33.55999755859375,31.451793670654297,60.04463195800781,41.73232650756836,31.21307945251465,54.517414093,62.70940399169922,70.4075775146,ADM3,249,249,BOL,BOL-ADM3-33444609B96934473,Cuevo,ADM3
250,1129.99157715,641.259765625,453.427978515625,765.7364501953125,734.5897216796875,603.7069702148438,1150.10217285,1036.4722900390625,1151.2677002,ADM3,250,250,BOL,BOL-ADM3-33444609B99493244,Camiri,ADM3
251,193.41774416,77.13031005859375,62.545223236083984,101.51220703125,116.67556762695312,96.4237060546875,191.827059813,183.57015106454492,201.365876198,ADM3,251,251,BOL,BOL-ADM3-33444609B83608870,Cocapata,ADM3
252,229.233139038,141.15744018554688,98.8044204711914,161.4694366455078,171.4913330078125,124.20099639892578,206.026855469,240.85003662109375,250.529922485,ADM3,252,252,BOL,BOL-ADM3-33444609B53201147,Vallegrande,ADM3
253,354.361236572,219.18377685546875,213.363037109375,74.45429229736328,75.67837524414062,224.13876342773438,449.647644043,410.0337829589844,396.338195801,ADM3,253,253,BOL,BOL-ADM3-33444609B32904525,Gutiérrez,ADM3
254,11217.3183594,7984.0810546875,5685.68212890625,9269.228515625,8973.84765625,6423.8173828125,10294.1416016,11184.8291015625,11473.1582031,ADM3,254,254,BOL,BOL-ADM3-33444609B61390228,Sucre,ADM3
255,35.5075263977,16.342578887939453,13.504841804504395,15.416849136352539,23.067014694213867,15.995027542114258,23.8766841888,36.68307113647461,25.0945339203,ADM3,255,255,BOL,BOL-ADM3-33444609B90222474,Presto,ADM3
256,14.1630554199,5.6727728843688965,7.569481372833252,7.063784599304199,7.239367485046387,6.77627420425415,15.7122058868,19.582401275634766,15.110408783,ADM3,256,256,BOL,BOL-ADM3-33444609B25796587,Postrervalle,ADM3
257,7.53282928467,3.535186529159546,3.9122231006622314,2.6707897186279297,5.065162658691406,4.290680885314941,9.4098482132,12.104537963867188,5.7546505928,ADM3,257,257,BOL,BOL-ADM3-33444609B52561385,Trigal,ADM3
258,19.9629631042,13.403727531433105,10.564265251159668,19.713499069213867,13.95141887664795,13.019282341003418,26.4261741638,22.147842407226562,26.7986392975,ADM3,258,258,BOL,BOL-ADM3-33444609B67865308,Quirusillas,ADM3
259,1633.25598145,1521.74560546875,889.4796142578125,1899.55126953125,1751.3548583984375,1581.2581787109375,2125.02783203,1720.970947265625,1895.80493164,ADM3,259,259,BOL,BOL-ADM3-33444609B3158247,Cabezas,ADM3
260,3532.67480469,2102.5615234375,1542.579345703125,2834.579345703125,2793.87158203125,2006.974609375,3293.00830078,3904.968505859375,3377.5546875,ADM3,260,260,BOL,BOL-ADM3-33444609B36360155,Cotoca,ADM3
261,2432.40087891,1005.0820922851562,809.1060180664062,1660.8577270507812,1531.8580932617188,1031.4674072265625,1815.26989746,2526.6478271484375,2218.01385498,ADM3,261,261,BOL,BOL-ADM3-33444609B82294182,Yapacaní,ADM3
262,1014.08178711,650.7918090820312,567.5142211914062,797.2598876953125,771.0462646484375,743.68701171875,1095.42614746,1057.2340087890625,1019.25805664,ADM3,262,262,BOL,BOL-ADM3-33444609B81436946,Cuatro Cañadas,ADM3
263,141.171905518,103.9056167602539,70.71569061279297,120.85869598388672,97.8621597290039,102.10904693603516,121.061164856,144.6329803466797,125.76133728,ADM3,263,263,BOL,BOL-ADM3-33444609B34841445,San Ramón,ADM3
264,216.049606323,144.17759704589844,118.34283447265625,184.3863525390625,172.40744018554688,145.5632781982422,200.898681641,202.83984375,222.628173828,ADM3,264,264,BOL,BOL-ADM3-33444609B57224915,San Javier,ADM3
265,102.436004639,43.96186065673828,49.166412353515625,71.96616125106812,60.6341438293457,50.401756286621094,86.7818756104,98.5501708984375,93.8089599609,ADM3,265,265,BOL,BOL-ADM3-33444609B78704867,San Miguel,ADM3
266,892.05990696,384.71789717674255,303.45968437194824,589.396842956543,490.04969215393066,399.5405430793762,633.711679459,884.7579708099365,828.220104218,ADM3,266,266,BOL,BOL-ADM3-33444609B25395901,Villa Tunari,ADM3
267,385.629852295,239.50286865234375,124.7596435546875,372.09423828125,310.6479797363281,146.86854553222656,307.967224121,408.8481750488281,310.885559082,ADM3,267,267,BOL,BOL-ADM3-33444609B24552917,Chimoré,ADM3
268,334.897949219,263.52886962890625,233.4251708984375,260.36865234375,300.47418212890625,283.23870849609375,351.08026123,348.59033203125,341.855133057,ADM3,268,268,BOL,BOL-ADM3-33444609B18430420,Tiraque,ADM3
269,395.089813232,176.2588348388672,162.07431030273438,326.25689697265625,274.9360656738281,169.76487731933594,296.741027832,411.4366149902344,349.922912598,ADM3,269,269,BOL,BOL-ADM3-33444609B95602913,Shinahota,ADM3
270,3712.63427734,2709.1572265625,2322.42333984375,3189.95263671875,3076.493408203125,2670.357421875,3457.32275391,3880.54345703125,3647.41772461,ADM3,270,270,BOL,BOL-ADM3-33444609B71154134,Montero,ADM3
271,625.515002251,238.876953125,213.68276945129037,375.0671948939562,308.3277263790369,290.0100322663784,576.693324268,682.524876832962,604.835233822,ADM3,271,271,BOL,BOL-ADM3-33444609B46709169,Ascención de Guarayos,ADM3
272,103.290922537,16.29779624938965,13.208105087280273,33.69612944126129,28.996458411216736,21.54412269592285,74.8884576634,110.89760720729828,110.628797449,ADM3,272,272,BOL,BOL-ADM3-33444609B55665100,San Andrés,ADM3
273,295.223510742,187.04861450195312,122.25138854980469,178.79498291015625,191.1001434326172,170.42062377929688,288.846252441,319.0721435546875,296.751342773,ADM3,273,273,BOL,BOL-ADM3-33444609B36270672,Vacas,ADM3
274,268.374847412,205.81765747070312,155.273193359375,194.0293426513672,218.97369384765625,192.48831176757812,295.287658691,288.2189636230469,292.796234131,ADM3,274,274,BOL,BOL-ADM3-33444609B99795676,Pocona,ADM3
275,816.769897461,475.5164794921875,396.4351806640625,370.8574523925781,519.8624267578125,624.0982055664062,658.455078125,826.2000732421875,777.005371094,ADM3,275,275,BOL,BOL-ADM3-33444609B439401,Okinawa Uno,ADM3
276,6890.51220703,3962.54345703125,3441.035888671875,6080.568359375,5028.94970703125,4165.61181640625,6542.60107422,6767.45458984375,6710.43261719,ADM3,276,276,BOL,BOL-ADM3-33444609B11056664,Warnes,ADM3
277,446.256286621,297.44000244140625,207.9127197265625,335.664306640625,344.1148681640625,286.3121643066406,415.84765625,469.5534973144531,440.754730225,ADM3,277,277,BOL,BOL-ADM3-33444609B54301679,General Saavedra,ADM3
278,1495.09773254,835.0648651123047,608.0903015136719,1081.476707458496,1082.4867401123047,962.5100402832031,1517.41768646,1743.0916595458984,1413.91435242,ADM3,278,278,BOL,BOL-ADM3-33444609B10251116,Pailón,ADM3
279,563.481201172,468.9195861816406,312.0047607421875,460.63330078125,536.7655639648438,536.765869140625,576.257019043,561.2212524414062,505.991516113,ADM3,279,279,BOL,BOL-ADM3-33444609B49773042,Fernández Alonso,ADM3
280,543.243774414,476.73309326171875,355.7036437988281,533.2665405273438,546.3965454101562,474.8616943359375,553.690063477,554.7628173828125,522.635742188,ADM3,280,280,BOL,BOL-ADM3-33444609B82751741,Mineros,ADM3
281,73.6113739014,61.84098815917969,61.43160629272461,49.15822982788086,51.90571594238281,70.94511413574219,55.2204818726,97.67143249511719,70.9536590576,ADM3,281,281,BOL,BOL-ADM3-33444609B58335505,Pampa Grande,ADM3
282,131.348632812,99.52632141113281,79.8269271850586,115.4912109375,110.31890869140625,92.34908294677734,148.955795288,149.5574951171875,164.041641235,ADM3,282,282,BOL,BOL-ADM3-33444609B78053551,Mairana,ADM3
283,510.826904297,255.16839599609375,232.46925354003906,389.1802978515625,402.74566650390625,306.5647888183594,487.030273438,533.783935546875,488.509918213,ADM3,283,283,BOL,BOL-ADM3-33444609B66013257,Puerto Villarroel,ADM3
284,476.373168945,246.55609130859375,293.6766357421875,567.5756225585938,391.3226318359375,276.31268310546875,478.698822021,485.5133056640625,516.280334473,ADM3,284,284,BOL,BOL-ADM3-33444609B84075203,Colpa Bélgica,ADM3
285,743.470054626,497.2596216201782,376.56174206733704,668.4882152080536,601.0791392326355,433.3396191596985,798.131668806,716.2554793357849,703.085242748,ADM3,285,285,BOL,BOL-ADM3-33444609B58337466,Puerto Suarez,ADM3
286,148.670000315,109.43570899963379,126.92881774902344,112.50395774841309,120.73147583007812,111.23990631103516,146.645606995,147.74960708618164,134.343369007,ADM3,286,286,BOL,BOL-ADM3-33444609B52930702,El Carmen Rivero Tórrez,ADM3
287,467.597207487,284.2650451660156,283.5914306640625,311.7033996582031,307.30706787109375,325.49835205078125,409.865473211,463.3307189941406,396.01796174,ADM3,287,287,BOL,BOL-ADM3-33444609B32568642,Roboré,ADM3
288,283.917105198,148.7065118253231,113.9996509552002,183.0698630809784,187.7638595700264,159.22940015792847,253.17303133,256.905944108963,228.669220567,ADM3,288,288,BOL,BOL-ADM3-33444609B83253902,San Matías,ADM3
289,728.353824615,533.1795263290405,464.98569679260254,763.8122305870056,579.5168371200562,642.5619163513184,789.189313889,862.1616306304932,792.992305756,ADM3,289,289,BOL,BOL-ADM3-33444609B85273692,Charagua,ADM3
290,810.934212565,571.5950832366943,533.7236261367798,568.0977210998535,584.455394744873,605.5918884277344,718.839649945,693.4624462127686,770.887449265,ADM3,290,290,BOL,BOL-ADM3-33444609B21156081,San José,ADM3
291,91.4395370483,50.35417938232422,42.86000061035156,86.23268127441406,70.22456359863281,51.55628967285156,109.318641663,79.12849426269531,112.372695923,ADM3,291,291,BOL,BOL-ADM3-33444609B61104849,San Rafael,ADM3
292,64.6982421875,52.64691162109375,40.803062438964844,54.29503631591797,62.541236877441406,36.463558197021484,67.4398956299,76.9404525756836,58.4636459351,ADM3,292,292,BOL,BOL-ADM3-33444609B74694029,Ayopaya,ADM3
293,880.005707622,653.0837807655334,562.2474908828735,671.640727519989,638.6646857261658,605.4975180625916,786.942428589,840.2177819013596,789.029757977,ADM3,293,293,BOL,BOL-ADM3-33444609B38230040,San Ignacio,ADM3
294,81.9915542603,41.821510314941406,30.528905868530273,56.724037170410156,41.30428695678711,42.5854606628418,80.3236236572,96.14470672607422,73.3244247437,ADM3,294,294,BOL,BOL-ADM3-33444609B93004293,Urubicha,ADM3
295,46.4763293266,0.612136960029602,4.81583833694458,6.261104702949524,3.6203556060791016,0.2686344087123871,34.0179443359,50.49872303009033,36.1318216324,ADM3,295,295,BOL,BOL-ADM3-33444609B21187437,Baures,ADM3
296,3431.89770508,1743.3582763671875,1404.9991455078125,2636.81640625,2204.548828125,1889.1019287109375,2736.97753906,3820.5732421875,2788.71362305,ADM3,296,296,BOL,BOL-ADM3-33444609B59063344,Trinidad,ADM3
297,21.1040229797,5.625118732452393,6.86954927444458,9.806550979614258,7.926729679107666,7.026273250579834,21.0833911896,14.361878395080566,18.5479755402,ADM3,297,297,BOL,BOL-ADM3-33444609B54102559,San Antonio de Lomerio,ADM3
298,115.944267273,58.17359161376953,36.403564453125,57.87546920776367,76.94082641601562,53.38897705078125,96.9702453613,142.61526489257812,115.301956177,ADM3,298,298,BOL,BOL-ADM3-33444609B66575543,Pojo,ADM3
299,1779.63513184,1095.1900634765625,877.369140625,1348.662841796875,1329.3375244140625,1158.6920166015625,1650.4987793,1712.3529052734375,1643.8338623,ADM3,299,299,BOL,BOL-ADM3-33444609B6351519,Entre Ríos,ADM3
300,24.6174983978,3.046306610107422,2.9972734451293945,4.382540702819824,6.80230712890625,3.7865681648254395,8.53049850464,40.312625885009766,18.6570453644,ADM3,300,300,BOL,BOL-ADM3-33444609B40832379,Poroma,ADM3
301,296.413238525,218.9273223876953,198.8410186767578,287.8871154785156,261.25,210.19143676757812,285.87713623,316.1617431640625,296.514709473,ADM3,301,301,BOL,BOL-ADM3-33444609B77419578,Colomi,ADM3
302,13.3380613327,5.645687103271484,6.298677444458008,7.561806678771973,8.088313102722168,6.779152870178223,11.4304008484,15.405546188354492,7.81850004196,ADM3,302,302,BOL,BOL-ADM3-33444609B47454413,Alalay,ADM3
303,28.7939491272,16.326324462890625,9.009060859680176,19.572769165039062,22.099071502685547,11.31389331817627,29.0594215393,31.07693099975586,27.3957004547,ADM3,303,303,BOL,BOL-ADM3-33444609B95117685,Vila Vila,ADM3
304,27.9664669037,7.297918081283569,12.053742289543152,36.490121483802795,34.421795189380646,8.612211436033249,44.3941145539,33.038234651088715,43.3746190071,ADM3,304,304,BOL,BOL-ADM3-33444609B5346742,Ixiamas,ADM3
305,1.3920083046,7.272317886352539,2.126713752746582,4.998254776000977,6.7775750160217285,2.5718746185302734,9.52696800232,3.7235684394836426,7.89057064056,ADM3,305,305,BOL,BOL-ADM3-33444609B73132405,Ayata,ADM3
306,1987.25991058,891.6397857666016,355.3533134460449,1668.455493927002,1397.8977508544922,399.78230476379395,1921.6282196,2006.0570220947266,2022.9535675,ADM3,306,306,BOL,BOL-ADM3-33444609B71435776,Uyuni,ADM3
307,12.0313949585,1.7806735038757324,0.6098849177360535,3.9431114196777344,3.0946950912475586,2.4260053634643555,10.8612537384,11.380859375,11.4473667145,ADM3,307,307,BOL,BOL-ADM3-33444609B66511934,Waldo Ballivian,ADM3
308,115.301101685,23.23684310913086,19.04161834716797,88.45671844482422,44.294334411621094,21.204296112060547,128.053039551,120.32435607910156,113.581054688,ADM3,308,308,BOL,BOL-ADM3-33444609B68137279,Curahuara de Carangas,ADM3
309,24.9376220703,4.485981464385986,9.011377334594727,17.567567825317383,8.837699890136719,8.663908004760742,30.1224975586,29.7635498046875,25.6392707825,ADM3,309,309,BOL,BOL-ADM3-33444609B36186520,Choquecota,ADM3
310,39.29063797,31.17536163330078,27.223291397094727,29.591468811035156,27.184175491333008,31.787277221679688,36.1245193481,38.24694061279297,37.6260032654,ADM3,310,310,BOL,BOL-ADM3-33444609B87640342,Escara,ADM3
311,10.1076383591,6.0696940422058105,3.2188212871551514,7.052793502807617,6.124593257904053,5.6086859703063965,13.0438289642,12.694586753845215,11.336145401,ADM3,311,311,BOL,BOL-ADM3-33444609B79549253,Coipasa,ADM3
312,6.20866203308,8.05705451965332,3.664292812347412,3.6756396293640137,7.163149833679199,8.569881439208984,8.62679481506,10.251752853393555,7.87391996384,ADM3,312,312,BOL,BOL-ADM3-33444609B48403080,Chipaya,ADM3
313,194.424346924,101.5812759399414,47.97114181518555,113.395263671875,97.41529083251953,75.1682357788086,162.436691284,164.31480407714844,204.128067017,ADM3,313,313,BOL,BOL-ADM3-33444609B66088023,Chayanta,ADM3
314,105.496200562,55.809112548828125,26.253646850585938,69.83078002929688,72.21464538574219,38.40361022949219,116.769760132,121.22911834716797,115.775421143,ADM3,314,314,BOL,BOL-ADM3-33444609B60563542,Salinas de Garcí Mendoza,ADM3
315,1016.24395752,755.9891357421875,589.9297485351562,815.062744140625,822.0048828125,694.7493286132812,986.237915039,1019.0573120117188,1008.05487061,ADM3,315,315,BOL,BOL-ADM3-33444609B90206942,Tupiza,ADM3
316,397.206848145,248.69338989257812,204.71591186523438,392.8055419921875,374.4432067871094,246.33934020996094,476.868041992,427.0169372558594,450.893127441,ADM3,316,316,BOL,BOL-ADM3-33444609B106993,Atocha,ADM3
317,59.2735519409,23.393354415893555,35.84284210205078,14.127558708190918,32.29473114013672,32.037296295166016,22.8561286926,59.7750244140625,50.3519744873,ADM3,317,317,BOL,BOL-ADM3-33444609B51545061,San Pedro de Quemes,ADM3
318,1298.04431152,583.9555053710938,448.1712951660156,696.9149780273438,639.9534912109375,588.445556640625,936.216552734,1377.7806396484375,1078.31555176,ADM3,318,318,BOL,BOL-ADM3-33444609B42696709,San Julián,ADM3
319,153.288315773,77.55231642723083,64.53529691696167,77.90994644165039,88.02307856082916,145.42612075805664,168.608197212,176.98070430755615,156.559574127,ADM3,319,319,BOL,BOL-ADM3-33444609B68632045,El Puente,ADM3
320,170.435424805,80.15586853027344,71.0877456665039,128.46109008789062,136.34686279296875,91.5694808959961,179.941497803,204.73675537109375,176.285949707,ADM3,320,320,BOL,BOL-ADM3-33444609B10638383,Comarapa,ADM3
321,671.347473145,823.1560668945312,583.5802001953125,831.5459594726562,807.004150390625,794.4620361328125,851.695556641,746.0565185546875,779.808837891,ADM3,321,321,BOL,BOL-ADM3-33444609B8717747,Bermejo,ADM3
322,56.5570716858,21.613126754760742,7.074758529663086,58.8647575378418,49.88951110839844,13.637901306152344,68.7203903198,54.860618591308594,63.6947937012,ADM3,322,322,BOL,BOL-ADM3-33444609B53463626,Villa Charcas,ADM3
323,97.4319534302,57.93096923828125,72.6619644165039,74.21589660644531,71.35396575927734,67.6883544921875,118.56401062,89.0101318359375,106.431289673,ADM3,323,323,BOL,BOL-ADM3-33444609B82635532,Puerto Acosta,ADM3
324,113.317123413,48.06945037841797,43.644561767578125,78.27124786376953,57.368553161621094,62.81574249267578,100.646507263,114.58182525634766,106.302856445,ADM3,324,324,BOL,BOL-ADM3-33444609B17656422,Escoma,ADM3
325,12.8999099731,11.69764232635498,11.288426399230957,12.72970962524414,13.146103858947754,11.922370910644531,20.5839233398,13.828954696655273,18.2825393677,ADM3,325,325,BOL,BOL-ADM3-33444609B71044330,Charaña,ADM3
326,399.836303711,186.83135986328125,137.7400360107422,383.3829345703125,270.27294921875,173.03366088867188,429.548034668,421.53155517578125,404.560119629,ADM3,326,326,BOL,BOL-ADM3-33444609B93991773,Achacachi,ADM3
327,59.1162223816,30.390268325805664,17.90144157409668,43.803157806396484,41.256568908691406,26.11698341369629,58.7460899353,67.27662658691406,56.887424469,ADM3,327,327,BOL,BOL-ADM3-33444609B13753118,Taraco,ADM3
328,58.1960144043,5.110013961791992,2.779325008392334,8.579849243164062,4.621528148651123,5.372317790985107,52.0341873169,46.727294921875,65.220413208,ADM3,328,328,BOL,BOL-ADM3-33444609B75690871,La (Marka) San Andrés de Mach,ADM3
329,32.666469574,38.94025421142578,31.12160873413086,24.509721755981445,34.39108657836914,42.83644485473633,41.946559906,34.291786193847656,40.9900741577,ADM3,329,329,BOL,BOL-ADM3-33444609B31051948,Tacobamba,ADM3
330,746.995300293,645.2603149414062,350.5415344238281,666.0039672851562,651.174560546875,462.685546875,735.301818848,793.9743041992188,779.324584961,ADM3,330,330,BOL,BOL-ADM3-33444609B24985970,Challapata,ADM3
331,594.891662598,494.07989501953125,493.9969482421875,589.8941650390625,525.0676879882812,503.0652160644531,591.83782959,600.065673828125,589.894775391,ADM3,331,331,BOL,BOL-ADM3-33444609B93024851,Uncía,ADM3
332,115.35597229,52.70301055908203,25.30270004272461,95.54995727539062,56.14171600341797,32.018211364746094,125.22253418,132.25518798828125,125.073669434,ADM3,332,332,BOL,BOL-ADM3-33444609B54083051,Ravelo,ADM3
333,323.891296387,173.81890869140625,146.1912384033203,195.82101440429688,217.25169372558594,170.44139099121094,292.321899414,334.55596923828125,299.488037109,ADM3,333,333,BOL,BOL-ADM3-33444609B27870252,Mizque,ADM3
334,23.4390487671,13.83057689666748,8.80318832397461,15.362143516540527,18.82489776611328,12.844362258911133,26.9234409332,27.604089736938477,27.2870864868,ADM3,334,334,BOL,BOL-ADM3-33444609B5020991,Pasorapa,ADM3
335,283.257808685,97.06711769104004,82.04386711120605,87.52114486694336,111.65924835205078,96.16581344604492,212.81495285,307.3944969177246,273.600379944,ADM3,335,335,BOL,BOL-ADM3-33444609B93401902,Cotagaita,ADM3
336,144.466339111,136.411865234375,103.99943542480469,117.28213500976562,122.07072448730469,129.1137237548828,118.807220459,170.5336456298828,132.285919189,ADM3,336,336,BOL,BOL-ADM3-33444609B61161865,Camargo,ADM3
337,1013.93658447,577.9608154296875,341.4621887207031,700.692138671875,643.3421630859375,455.83477783203125,834.322265625,990.4943237304688,936.84564209,ADM3,337,337,BOL,BOL-ADM3-33444609B2211567,Villazón,ADM3
338,277.458404541,272.4214172363281,235.20132446289062,242.90455627441406,275.4935607910156,257.8866271972656,327.710510254,254.80816650390625,323.710418701,ADM3,338,338,BOL,BOL-ADM3-33444609B28920794,Padcaya,ADM3
